SALE TYPE,SOLD DATE,PROPERTY TYPE,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Vacant Land,Gresham,OR,97080,179500,,,"Gresham, Sandy, Troutdale, Corbett",,35719.0,,73.0,,,Active,,,RMLS,18071205,N,Y,45.51205618711914,-122.41326281288087
MLS Listing,,Single Family Residential,Gresham,OR,97030,349500,4.0,3.0,"Gresham, Sandy, Troutdale, Corbett",2021.0,6969.0,1974.0,73.0,173.0,,Active,,,RMLS,18601318,N,Y,45.512663944842,-122.38580785515799
MLS Listing,,Single Family Residential,Gresham,OR,97080,465000,4.0,3.0,"Gresham, Sandy, Troutdale, Corbett",2447.0,6534.0,2016.0,74.0,190.0,,Active,,,RMLS,18074557,N,Y,45.47052196614552,-122.45656873385447
MLS Listing,,Single Family Residential,Gresham,OR,97080,1199000,4.0,2.5,"Gresham, Sandy, Troutdale, Corbett",4086.0,446054.0,2001.0,75.0,293.0,,Active,,,RMLS,18578844,N,Y,45.483566729147896,-122.3452512708521
MLS Listing,,Single Family Residential,Gresham,OR,97080,364000,3.0,2.0,Holly Brook,1632.0,10018.0,1978.0,75.0,223.0,,Active,,,RMLS,18322747,N,Y,45.48715303120501,-122.449526868795
MLS Listing,,Single Family Residential,Portland,OR,97230,330000,4.0,2.5,"Gresham, Sandy, Troutdale, Corbett",1814.0,6969.0,1982.0,77.0,182.0,,Active,,,RMLS,18262542,N,Y,45.5505783089555,-122.43833259104449
MLS Listing,,Single Family Residential,Portland,OR,97230,308000,3.0,2.0,Portland Northeast,1224.0,9583.0,1957.0,77.0,252.0,,Active,,,RMLS,18689729,N,Y,45.53448998715456,-122.45462841284544
MLS Listing,,Single Family Residential,Gresham,OR,97080,1399000,13.0,7.5,"Gresham, Sandy, Troutdale, Corbett",4829.0,117612.0,1927.0,77.0,290.0,,Active,,,RMLS,18296807,N,Y,45.469998248220904,-122.47118985177909
MLS Listing,,Single Family Residential,Troutdale,OR,97060,315000,3.0,2.0,"Gresham, Sandy, Troutdale, Corbett",1214.0,4356.0,1999.0,77.0,259.0,,Active,September-22-2018 02:00 PM,September-22-2018 04:00 PM,RMLS,18544379,N,Y,45.53666844013271,-122.37550825986732
MLS Listing,,Single Family Residential,Gresham,OR,97080,569900,3.0,2.5,Persimmon,3146.0,13068.0,2000.0,79.0,181.0,67.0,Active,,,RMLS,18679919,N,Y,45.48831842733731,-122.4125307726627
MLS Listing,,Vacant Land,Gresham,OR,97080,900000,,,"Gresham, Sandy, Troutdale, Corbett",,193406.0,,83.0,,,Active,,,RMLS,18246424,N,Y,45.48662681260992,-122.40125808739009
MLS Listing,,Single Family Residential,Portland,OR,97230,529950,4.0,2.5,SANDSTONE,2983.0,10018.0,1989.0,84.0,178.0,,Active,,,RMLS,18335086,N,Y,45.53801339565217,-122.48940580434784
MLS Listing,,Single Family Residential,Gresham,OR,97030,359900,3.0,2.5,El DORADO ESTATES,1816.0,7405.0,1980.0,84.0,198.0,,Active,,,RMLS,18674992,N,Y,45.510661003753924,-122.43307279624608
MLS Listing,,Single Family Residential,Portland,OR,97233,340000,3.0,1.0,"Gresham, Sandy, Troutdale, Corbett",1446.0,9583.0,1963.0,86.0,235.0,,Active,,,RMLS,18643397,N,Y,45.52187399907174,-122.45100200092826
MLS Listing,,Vacant Land,Gresham,OR,97030,129990,,,Minnie Powell Add,,4791.0,,86.0,,,Active,,,RMLS,18693078,N,Y,45.50971343538473,-122.42772856461526
MLS Listing,,Single Family Residential,Gresham,OR,97030,329900,3.0,2.0,"Gresham, Sandy, Troutdale, Corbett",1632.0,7840.0,1978.0,87.0,202.0,,Active,,,RMLS,18303818,N,Y,45.5337739085272,-122.41087929147281
MLS Listing,,Single Family Residential,Gresham,OR,97080,415000,4.0,3.0,GENTRY PARK,2421.0,6969.0,1997.0,87.0,171.0,,Active,September-23-2018 12:00 PM,September-23-2018 03:00 PM,RMLS,18494440,N,Y,45.48494938750516,-122.39848031249485
MLS Listing,,Single Family Residential,Portland,OR,97230,343711,3.0,2.5,Portland Northeast,1878.0,6969.0,1970.0,89.0,183.0,,Active,,,RMLS,18289853,N,Y,45.53201037423163,-122.48129072576837
MLS Listing,,Single Family Residential,Gresham,OR,97080,899000,4.0,3.5,"Gresham, Sandy, Troutdale, Corbett",5540.0,38332.0,2005.0,90.0,162.0,,Active,,,RMLS,18124966,N,Y,45.49513455041662,-122.43130254958338
MLS Listing,,Single Family Residential,Gresham,OR,97080,430000,4.0,2.5,"Gresham, Sandy, Troutdale, Corbett",2200.0,6969.0,1997.0,92.0,195.0,,Active,,,RMLS,18405516,N,Y,45.50546380225505,-122.35990719774495
MLS Listing,,Single Family Residential,Portland,OR,97230,275000,3.0,1.0,Portland Northeast,1381.0,8712.0,1938.0,94.0,199.0,,Active,,,RMLS,18021607,N,Y,45.50768133892312,-122.50074896107688
MLS Listing,,Single Family Residential,Gresham,OR,97080,725000,4.0,3.0,"Gresham, Sandy, Troutdale, Corbett",3122.0,68824.0,1930.0,97.0,232.0,,Active,,,RMLS,18377844,N,Y,45.50648690307972,-122.41860389692029
MLS Listing,,Single Family Residential,Gresham,OR,97080,688000,4.0,2.5,"Gresham, Sandy, Troutdale, Corbett",3800.0,20037.0,1999.0,97.0,181.0,67.0,Active,,,RMLS,18644155,N,Y,45.47845162109608,-122.42469297890392
MLS Listing,,Single Family Residential,Portland,OR,97230,345000,4.0,2.0,Portland Northeast,2104.0,8712.0,1962.0,98.0,164.0,,Active,,,RMLS,18125716,N,Y,45.551984054680915,-122.4723153453191
MLS Listing,,Single Family Residential,Gresham,OR,97080,369950,3.0,2.0,"Gresham, Sandy, Troutdale, Corbett",1604.0,7840.0,2017.0,100.0,231.0,,Active,,,RMLS,18326356,N,Y,45.47874602534006,-122.47301497465993
MLS Listing,,Vacant Land,Gresham,OR,97080,250000,,,PERSIMMON COUNTRY CLUB,,13068.0,,102.0,,,Active,,,RMLS,18639151,N,Y,45.481327088004235,-122.40776401199577
MLS Listing,,Single Family Residential,Gresham,OR,97030,325000,3.0,2.0,CONIFER PARK,1532.0,4356.0,1976.0,104.0,212.0,33.0,Active,,,RMLS,18244943,N,Y,45.537153900172044,-122.43776039982797
MLS Listing,,Vacant Land,Gresham,OR,97080,259900,,,"Gresham, Sandy, Troutdale, Corbett",,67518.0,,104.0,,,Active,,,RMLS,18010709,N,Y,45.47584769585644,-122.35319760414356
MLS Listing,,Single Family Residential,Portland,OR,97230,389950,3.0,2.5,Portland Northeast,1995.0,8276.0,1990.0,105.0,195.0,,Active,,,RMLS,18670208,N,Y,45.55655907073195,-122.47677322926806
MLS Listing,,Single Family Residential,Portland,OR,97230,289000,3.0,1.5,BRIARWOOD,976.0,7405.0,1963.0,105.0,296.0,,Active,,,RMLS,18312160,N,Y,45.55455422964967,-122.46439807035031
MLS Listing,,Single Family Residential,Gresham,OR,97080,354900,3.0,2.5,"Gresham, Sandy, Troutdale, Corbett",1820.0,6098.0,2002.0,105.0,195.0,,Active,,,RMLS,18216729,N,Y,45.473752578056875,-122.4028144219431
MLS Listing,,Single Family Residential,Gresham,OR,97080,599000,3.0,3.5,"Gresham, Sandy, Troutdale, Corbett",3911.0,10890.0,1993.0,106.0,153.0,,Active,September-23-2018 01:00 PM,September-23-2018 04:00 PM,RMLS,18612701,N,Y,45.48628986945568,-122.47063483054431
MLS Listing,,Single Family Residential,Portland,OR,97230,260000,4.0,2.5,Portland Northeast,2125.0,7405.0,1960.0,106.0,122.0,,Active,,,RMLS,18100277,N,Y,45.54380627228488,-122.44439562771512
MLS Listing,,Condo/Co-op,Gresham,OR,97030,175000,2.0,1.0,"Gresham, Sandy, Troutdale, Corbett",962.0,,1974.0,107.0,182.0,387.0,Active,,,RMLS,18402725,N,Y,45.524668669662546,-122.38629633033746
MLS Listing,,Single Family Residential,Gresham,OR,97080,459900,4.0,3.0,"Gresham, Sandy, Troutdale, Corbett",2231.0,21780.0,1978.0,108.0,206.0,,Active,,,RMLS,18636002,N,Y,45.48598262814501,-122.290221671855
MLS Listing,,Mobile/Manufactured Home,Gresham,OR,97030,120000,4.0,2.0,"Gresham, Sandy, Troutdale, Corbett",1440.0,,1973.0,110.0,83.0,,Active,,,RMLS,18197719,N,Y,45.50562938217815,-122.40047971782185
MLS Listing,,Vacant Land,Gresham,OR,97080,174500,,,"Gresham, Sandy, Troutdale, Corbett",,14374.0,,111.0,,,Active,,,RMLS,18356248,N,Y,45.49230117024766,-122.41709782975235
MLS Listing,,Single Family Residential,Gresham,OR,97080,599990,3.0,2.5,"Gresham, Sandy, Troutdale, Corbett",3028.0,5227.0,2016.0,111.0,198.0,34.0,Active,,,RMLS,18355910,N,Y,45.493319369599526,-122.43807123040047
MLS Listing,,Single Family Residential,Gresham,OR,97080,399900,3.0,2.5,"Gresham, Sandy, Troutdale, Corbett",2183.0,6969.0,1994.0,112.0,183.0,,Active,,,RMLS,18005534,N,Y,45.47824879035236,-122.38478640964765
MLS Listing,,Single Family Residential,Fairview,OR,97024,299999,3.0,2.0,SELMA,1311.0,29620.0,1904.0,113.0,229.0,,Active,,,RMLS,18584638,N,Y,45.548965729185134,-122.43404127081487
MLS Listing,,Vacant Land,Gresham,OR,97080,75000,,,"Gresham, Sandy, Troutdale, Corbett",,6969.0,,113.0,,,Active,,,RMLS,18329642,N,Y,45.47596646331884,-122.36767353668117
MLS Listing,,Single Family Residential,Portland,OR,97230,550000,4.0,4.0,Portland Northeast,4764.0,15681.0,1981.0,114.0,115.0,,Active,,,RMLS,18458057,N,Y,45.5534981919488,-122.4796987080512
MLS Listing,,Single Family Residential,Gresham,OR,97030,369000,4.0,3.0,NORTH CENTRAL,1966.0,7840.0,1979.0,116.0,188.0,,Active,,,RMLS,18042012,N,Y,45.5246280722655,-122.41179642773449
MLS Listing,,Single Family Residential,Gresham,OR,97080,379950,4.0,2.5,"Gresham, Sandy, Troutdale, Corbett",1665.0,,1930.0,117.0,228.0,,Active,,,RMLS,18237676,N,Y,45.531437799941564,-122.38824730005845
MLS Listing,,Single Family Residential,Gresham,OR,97080,1200000,4.0,3.0,"Gresham, Sandy, Troutdale, Corbett",3870.0,215186.0,1959.0,125.0,310.0,,Active,,,RMLS,18198406,N,Y,45.46906352230646,-122.49412827769355
MLS Listing,,Single Family Residential,Gresham,OR,97080,459000,3.0,2.0,GRESHAM BUTTE,2852.0,9147.0,2003.0,126.0,161.0,29.0,Active,,,RMLS,18474192,N,Y,45.48184240350925,-122.41246909649077
